audio_id,concern_ids,primary_focus,protocol_id,practice_id,audit_status,finding_codes
c5b20be3c802,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5cd93ed40a3,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c8d4b24b6f55,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
ca43bc2b048b,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
cfc6b206e99b,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d03ad168d8d7,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d241c8e7a734,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d395d6bc40d4,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d399575eeebe,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d46938baf1fc,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d5045bc290a1,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
d87efe3c048b,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
e1c87ca2521c,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
e67deea6f112,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8314e2d9fd3,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
e8b8aa373520,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
ec93548d279f,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
ed401e191813,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
ee4a74e09cc1,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
f17b7f4ff446,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
f19129f7b4dc,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
fadd83f6eb33,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
